            33600000,1
            33620000,1
            33640000,1
            33660000,1
            33680000,1
            33700000,1
            33720000,1
            33740000,1
            33760000,1
            33780000,1
            33800000,1
            33820000,0
            33840000,0
            33860000,0
            33880000,0
            33900000,0
            33920000,0
            33940000,0
            33960000,0
            33980000,0
            34000000,0
            34020000,0
            34040000,0
            34060000,1
            34080000,1
            34100000,1
            34120000,1
            34140000,1
            34160000,1
            34180000,1
            34200000,1
            34220000,1
            34240000,1
            34260000,1
            34280000,1
            34300000,1
            34320000,0
            34340000,0
            34360000,0
            34380000,0
            34400000,0
            34420000,0
            34440000,0
            34460000,0
            34480000,0
            34500000,0
            34520000,0
            34540000,0
            34560000,1
            34580000,1
            34600000,1
            34620000,1
            34640000,1
            34660000,1
            34680000,1
            34700000,1
            34720000,1
            34740000,1
            34760000,1
            34780000,1
            34800000,1
            34820000,0
            34840000,0
            34860000,0
            34880000,0
            34900000,0
            34920000,0
            34940000,0
            34960000,0
            34980000,0
            35000000,0
            35020000,0
            35040000,0
            35060000,1
            35080000,1
            35100000,1
            35120000,1
            35140000,1
            35160000,1
            35180000,1
            35200000,1
            35220000,1
            35240000,1
            35260000,1
            35280000,1
            35300000,1
            35320000,0
            35340000,0
            35360000,0
            35380000,0
            35400000,0
            35420000,0
            35440000,0
            35460000,0
            35480000,0
            35500000,0
            35520000,0
            35540000,0
            35560000,1
            35580000,1
            35600000,1
            35620000,1
            35640000,1
            35660000,1
            35680000,1
            35700000,1
            35720000,1
            35740000,1
            35760000,1
            35780000,1
            35800000,1
            35820000,0
            35840000,0
            35860000,0
            35880000,0
            35900000,0
            35920000,0
            35940000,0
            35960000,0
            35980000,0
            36000000,0
            36020000,0
            36040000,0
            36060000,1
            36080000,1
            36100000,1
            36120000,1
            36140000,1
            36160000,1
            36180000,1
            36200000,1
            36220000,1
            36240000,1
            36260000,1
            36280000,1
            36300000,1
            36320000,0
            36340000,0
            36360000,0
            36380000,0
            36400000,0
            36420000,0
            36440000,0
            36460000,0
            36480000,0
            36500000,0
            36520000,0
            36540000,0
            36560000,1
            36580000,1
            36600000,1
            36620000,1
            36640000,1
            36660000,1
            36680000,1
            36700000,1
            36720000,1
            36740000,1
            36760000,1
            36780000,1
            36800000,1
            36820000,0
            36840000,0
            36860000,0
            36880000,0
            36900000,0
            36920000,0
            36940000,0
            36960000,0
            36980000,0
            37000000,0
            37020000,0
            37040000,0
            37060000,1
            37080000,1
            37100000,1
            37120000,1
            37140000,1
            37160000,1
            37180000,1
            37200000,1
            37220000,1
            37240000,1
            37260000,1
            37280000,1
            37300000,1
            37320000,0
            37340000,0
            37360000,0
            37380000,0
            37400000,0
            37420000,0
            37440000,0
            37460000,0
            37480000,0
            37500000,0
            37520000,0
            37540000,0
            37560000,1
            37580000,1
            37600000,1
            37620000,1
            37640000,1
            37660000,1
            37680000,1
            37700000,1
            37720000,1
            37740000,1
            37760000,1
            37780000,1
            37800000,1
            37820000,0
            37840000,0
            37860000,0
            37880000,0
            37900000,0
            37920000,0
            37940000,0
            37960000,0
            37980000,0
            38000000,0
            38020000,0
            38040000,0
            38060000,1
            38080000,1
            38100000,1
            38120000,1
            38140000,1
            38160000,1
            38180000,1
            38200000,1
            38220000,1
            38240000,1
            38260000,1
            38280000,1
            38300000,1
            38320000,0
            38340000,0
            38360000,0
            38380000,0
            38400000,0
            38420000,0
            38440000,0
            38460000,0
            38480000,0
            38500000,0
            38520000,0
            38540000,0
            38560000,1
            38580000,1
            38600000,1
            38620000,1
            38640000,1
            38660000,1
            38680000,1
            38700000,1
            38720000,1
            38740000,1
            38760000,1
            38780000,1
            38800000,1
            38820000,0
            38840000,0
            38860000,0
            38880000,0
            38900000,0
            38920000,0
            38940000,0
            38960000,0
            38980000,0
            39000000,0
            39020000,0
            39040000,0
            39060000,1
            39080000,1
            39100000,1
            39120000,1
